25	32	57
1.2	1.3	2.3
1.1	1.0	1.1
1.12	1.1	1.1
1.11	1.2	1.2
1.10	1.4	1.4
1.9	1.1	1.1
1.8	2.3	3.3
1.7	1.1	1.2
1.6	1.1	1.1
1.5	1.2	2.3
1.4	1.4	1.1
1.3	1.1	1.1
1.2	1.2	1.9
1.1	1.2	1.1
1.12	1.1	1.1
1.11	2.3	1.2
1.10	1.1	1.4
1.9	1.1	1.1
1.8	1.9	1.5
1.7	1.1	1.5
1.6	1.1	1.4
1.5	1.2	1.3
1.4	1.4	1.2
1.3	1.1	1.1
1.2	2.3	1.12
1.1	1.2	1.5
1.12	1.1	1.6
1.11	1.2	1.9
1.10	1.4	1.8
1.9	1.1	1.7
1.8	3.3	1.6
1.7	1.3	1.5
1.6	1.5	1.4
1.5	1,2	1.1
1.4	1.2	0.9
